order_id,order_date,customer_id,store_id,product_id,quantity,unit_price,discount_amount,payment_method,sales_channel
ORD-017579,11-20-2025,CUST-03289,STORE-025,PROD-0023,1,160.72,0.0,Cash,Website
ORD-004078,2025-04-23,CUST-01287,STORE-007,PROD-0126,2,38.35,19.18,Wallet,Mobile App
ORD-005357,08/03/2025,CUST-03111,STORE-025,PROD-0108,2,348.61,0.0,Bank Transfer,Mobile App
ORD-016564,07-21-2025,CUST-04159,STORE-006,PROD-0116,3,442.15,0.0,Cash,Marketplace
ORD-010918,2025-08-23,CUST-04258,STORE-001,PROD-0176,3,178.62,26.79,Bank Transfer,Website
ORD-006561,02-23-2025,CUST-01680,STORE-009,PROD-0005,1,201.71,0.0,Wallet,Marketplace
ORD-017988,21/02/2025,CUST-02266,STORE-029,PROD-0045,1,169.76,0.0,Credit Card,Website
ORD-003350,12-17-2025,CUST-03599,STORE-012,PROD-0008,1,505.7,25.29,Credit Card,Website
ORD-012522,07/10/2025,CUST-01305,STORE-024,PROD-0003,1,266.49,13.32,Credit Card,Physical Store
ORD-020041,14/01/2025,CUST-01641,STORE-018,PROD-0005,1,131.89,6.59,Credit Card,Website
ORD-008438,05/12/2025,CUST-01693,STORE-009,PROD-0155,1,328.56,0.0,Credit Card,Website
ORD-005064,07-06-2025,CUST-01417,STORE-024,PROD-0114,1,353.92,35.39,Debit Card,Marketplace
ORD-010471,11-09-2025,CUST-02504,STORE-012,PROD-0158,1,387.7,0.0,Credit Card,Physical Store
ORD-024378,2025-04-18,CUST-00819,STORE-020,PROD-0016,1,431.72,107.93,Debit Card,Website
ORD-018155,28/10/2025,CUST-04868,STORE-003,PROD-0133,1,337.48,0.0,Cash,Physical Store
ORD-015576,09-01-2025,CUST-03305,STORE-023,PROD-0077,2,9.45,2.83,Credit Card,Website
ORD-000096,2025-08-19,CUST-02454,STORE-007,PROD-0081,1,461.77,0.0,Wallet,Website
ORD-013600,02-14-2025,CUST-02721,STORE-001,PROD-0040,2,85.11,8.51,Credit Card,Mobile App
ORD-019358,10-03-2025,CUST-01327,STORE-021,PROD-0049,3,244.01,109.8,Cash,Marketplace
ORD-002612,12-19-2025,CUST-03253,STORE-012,PROD-0033,1,12.41,1.24,Wallet,Mobile App
ORD-010099,02-19-2025,CUST-01377,STORE-026,PROD-0045,2,112.04,11.2,Bank Transfer,Mobile App
ORD-011011,2025-11-04,CUST-00224,STORE-026,PROD-0151,3,21.83,0.0,Cash,Physical Store
ORD-008412,2025-03-01,CUST-04188,STORE-013,PROD-0043,1,61.63,3.08,Credit Card,Mobile App
ORD-014861,06/08/2025,CUST-04599,STORE-029,PROD-0172,2,241.13,0.0,Wallet,Website
ORD-004156,01-23-2025,CUST-02275,STORE-028,PROD-0032,2,173.7,0.0,Wallet,Physical Store
ORD-015913,12-29-2025,CUST-02404,STORE-025,PROD-0169,1,287.51,14.38,Bank Transfer,Marketplace
ORD-007421,2025-12-08,CUST-04438,STORE-024,PROD-0169,1,189.68,9.48,Bank Transfer,Marketplace
ORD-018973,03/05/2025,CUST-01147,STORE-001,PROD-0057,1,428.38,21.42,Debit Card,Website
ORD-010926,2025-07-15,CUST-03197,STORE-009,PROD-0004,1,400.89,20.04,Credit Card,Website
ORD-012559,12/07/2025,CUST-00244,STORE-026,PROD-0158,1,226.01,11.3,Bank Transfer,Marketplace
ORD-016904,2025-08-17,CUST-02674,STORE-013,PROD-0010,1,461.63,69.24,Cash,Mobile App
ORD-006171,07-12-2025,CUST-03611,STORE-001,PROD-0066,2,394.8,118.44,Credit Card,Marketplace
ORD-010650,03/05/2025,CUST-01479,STORE-023,PROD-0126,2,67.9,0.0,Cash,Marketplace
ORD-007614,2025-06-30,CUST-03627,STORE-029,PROD-0074,1,52.17,0.0,Cash,Website
ORD-005704,2025-05-10,CUST-02100,STORE-017,PROD-0108,3,344.38,103.31,Credit Card,Marketplace
ORD-012750,2025-01-13,CUST-02782,STORE-004,PROD-0144,1,107.86,5.39,Debit Card,Marketplace
ORD-021063,08/06/2025,CUST-02072,STORE-017,PROD-0164,2,218.19,109.09,Cash,Mobile App
ORD-020533,2025-12-17,CUST-02934,STORE-002,PROD-0102,1,247.06,0.0,Bank Transfer,Physical Store
ORD-006458,01-01-2025,CUST-00105,STORE-026,PROD-0119,2,359.29,179.65,Cash,Website
ORD-014625,11-12-2025,CUST-03408,STORE-030,PROD-0142,4,324.9,64.98,Cash,Website
ORD-015661,03-01-2025,CUST-04838,STORE-007,PROD-0074,1,59.46,8.92,Debit Card,Website
ORD-016883,10-07-2025,CUST-04581,STORE-006,PROD-0102,1,260.77,0.0,Credit Card,Mobile App
ORD-006743,24/12/2025,CUST-04510,STORE-025,PROD-0128,1,130.76,6.54,Wallet,Physical Store
ORD-024730,12/08/2025,CUST-02128,STORE-021,PROD-0050,2,225.1,0.0,Bank Transfer,Website
ORD-016669,25/05/2025,,STORE-026,PROD-0092,2,414.97,0.0,Wallet,Marketplace
ORD-008852,05-04-2025,CUST-01012,STORE-005,PROD-0047,1,51.67,0.0,Credit Card,Physical Store
ORD-015099,27/06/2025,CUST-01740,STORE-010,PROD-0173,2,83.8,16.76,Debit Card,Website
ORD-004792,02/12/2025,CUST-04540,STORE-021,PROD-0118,1,16.67,0.0,Credit Card,Mobile App
ORD-004201,2025-10-14,CUST-00999,STORE-007,PROD-0155,1,439.65,21.98,Cash,Mobile App
ORD-022904,2025-08-16,CUST-00696,STORE-012,PROD-0098,2,171.29,17.13,Bank Transfer,Website
ORD-022646,08-23-2025,CUST-00433,STORE-030,PROD-0064,1,356.16,35.62,Debit Card,Marketplace
ORD-008086,12-09-2025,CUST-02417,STORE-009,PROD-0040,1,91.98,4.6,Debit Card,Website
ORD-000320,08-25-2025,CUST-03046,STORE-027,PROD-0151,1,17.96,0.0,Cash,Website
ORD-009433,2025-05-07,CUST-00701,STORE-014,PROD-0012,2,378.87,0.0,Bank Transfer,Marketplace
ORD-016358,09-26-2025,CUST-04321,STORE-029,PROD-0016,3,353.57,0.0,Credit Card,Marketplace
ORD-010568,02/07/2025,CUST-04063,STORE-028,PROD-0090,1,79.33,0.0,Credit Card,Mobile App
ORD-018247,06/11/2025,CUST-02432,STORE-001,PROD-0043,2,107.02,10.7,Credit Card,Physical Store
ORD-013496,05-24-2025,CUST-03260,STORE-009,PROD-0020,1,453.12,0.0,Bank Transfer,Mobile App
ORD-005914,07-30-2025,CUST-01652,STORE-002,PROD-0062,2,62.72,0.0,Debit Card,Mobile App
ORD-005615,2025-05-19,CUST-01524,STORE-014,PROD-0128,1,131.01,0.0,Debit Card,Website
ORD-023563,19/01/2025,CUST-02124,STORE-012,PROD-0005,1,181.57,27.24,Credit Card,Website
ORD-007233,2025-07-08,CUST-03095,STORE-029,PROD-0065,2,128.9,38.67,Cash,Marketplace
ORD-005494,09/05/2025,CUST-00896,STORE-025,PROD-0123,1,374.47,18.72,Wallet,Website
ORD-009409,04/01/2025,CUST-00294,STORE-017,PROD-0105,3,629.93,0.0,Bank Transfer,Marketplace
ORD-019008,02-27-2025,CUST-01839,STORE-002,PROD-0121,2,307.36,0.0,Wallet,Marketplace
ORD-000331,02-22-2025,,STORE-025,PROD-0159,1,232.21,23.22,Cash,Mobile App
ORD-009979,03-23-2025,CUST-00958,STORE-016,PROD-0030,2,533.57,160.07,Cash,Marketplace
ORD-009005,2025-06-02,CUST-02961,STORE-022,PROD-0084,1,215.72,32.36,Debit Card,Website
ORD-010171,2025-08-31,CUST-01543,STORE-013,PROD-0099,1,140.16,0.0,Bank Transfer,Mobile App
ORD-003117,2025-09-28,CUST-03293,STORE-011,PROD-0111,1,86.75,0.0,Cash,Marketplace
ORD-014886,2025-06-25,CUST-02176,STORE-016,PROD-0129,4,362.59,72.52,Bank Transfer,Mobile App
ORD-003332,2025-08-08,CUST-01079,STORE-003,PROD-0012,1,190.18,19.02,Credit Card,Mobile App
ORD-000614,2025-03-25,CUST-00724,STORE-014,PROD-0116,1,324.51,32.45,Wallet,Mobile App
ORD-003353,09-06-2025,CUST-00196,STORE-012,PROD-0084,1,220.69,0.0,Debit Card,Website
ORD-007580,24/01/2025,CUST-00533,STORE-021,PROD-0175,1,495.06,74.26,Credit Card,Mobile App
ORD-000723,12-23-2025,CUST-02987,STORE-025,PROD-0103,1,141.29,0.0,Debit Card,Marketplace
ORD-015095,2025-09-01,CUST-02902,STORE-008,PROD-0035,2,283.7,0.0,Bank Transfer,Website
ORD-005807,13/12/2025,,STORE-014,PROD-0160,1,141.06,0.0,Bank Transfer,Marketplace
ORD-006159,2025-12-17,CUST-01971,STORE-023,PROD-0058,1,287.91,14.4,Cash,Marketplace
ORD-015610,12-08-2025,CUST-03320,STORE-020,PROD-0047,2,46.16,0.0,Cash,Mobile App
ORD-020159,10-12-2025,CUST-01536,STORE-013,PROD-0118,2,16.96,0.0,Wallet,Mobile App
ORD-011042,11/02/2025,CUST-03818,STORE-026,PROD-0112,1,335.09,16.75,Debit Card,Marketplace
ORD-008599,07-05-2025,CUST-00908,STORE-004,PROD-0102,1,306.33,30.63,Cash,Mobile App
ORD-014628,2025-02-02,CUST-03670,STORE-002,PROD-0107,3,180.53,81.24,Wallet,Website
ORD-010303,22/12/2025,CUST-02414,STORE-029,PROD-0129,1,206.67,0.0,Debit Card,Website
ORD-014691,02/08/2025,CUST-03894,STORE-024,PROD-0027,1,29.05,0.0,Cash,Marketplace
ORD-020930,11-13-2025,CUST-04678,STORE-030,PROD-0069,1,117.23,0.0,Cash,Physical Store
ORD-013917,14/05/2025,CUST-04536,STORE-007,PROD-0152,4,288.71,173.23,Cash,Marketplace
ORD-018929,2025-07-25,CUST-04734,STORE-002,PROD-0002,2,30.21,6.04,Cash,Mobile App
ORD-007497,2025-07-12,CUST-04782,STORE-015,PROD-0120,3,61.53,9.23,Cash,Physical Store
ORD-016779,14/03/2025,CUST-04494,STORE-002,PROD-0144,3,64.56,147.96,Credit Card,Mobile App
ORD-017235,2025-09-12,CUST-00571,STORE-016,PROD-0030,3,360.12,108.04,Cash,Mobile App
ORD-002260,2025-10-12,CUST-01531,STORE-028,PROD-0157,1,73.15,10.97,Credit Card,Physical Store
ORD-003465,10/10/2025,CUST-03383,STORE-017,PROD-0116,1,288.3,72.08,Cash,Website
ORD-017985,2025-03-01,CUST-00781,STORE-029,PROD-0018,1,553.97,27.7,Cash,Mobile App
ORD-012114,2025-05-30,CUST-03485,STORE-003,PROD-0057,1,564.15,28.21,Bank Transfer,Mobile App
ORD-006901,03-10-2025,CUST-02392,STORE-027,PROD-0072,2,284.12,0.0,Wallet,Marketplace
ORD-011563,12-16-2025,CUST-00573,STORE-025,PROD-0014,1,580.64,0.0,Wallet,Mobile App
ORD-009926,28/12/2025,CUST-02577,STORE-004,PROD-0073,4,380.77,0.0,Cash,Mobile App
ORD-012530,11-14-2025,CUST-02946,STORE-026,PROD-0151,1,21.11,0.0,Debit Card,Website
ORD-007875,18/08/2025,CUST-04279,STORE-003,PROD-0135,2,249.79,199.83,Credit Card,Marketplace
ORD-006126,08-07-2025,CUST-04895,STORE-020,PROD-0028,1,502.41,50.24,Cash,Physical Store
ORD-016776,01-29-2025,CUST-01108,STORE-005,PROD-0009,1,44.06,0.0,Wallet,Website
ORD-001279,05/07/2025,CUST-00612,STORE-004,PROD-0148,4,37.61,7.52,Debit Card,Website
ORD-024366,2025-12-18,CUST-04387,STORE-004,PROD-0041,1,293.18,14.66,Debit Card,Marketplace
ORD-007540,18/01/2025,CUST-02064,STORE-026,PROD-0042,1,31.25,3.12,Wallet,Physical Store
ORD-014447,2025-01-16,CUST-03926,STORE-017,PROD-0149,1,97.95,24.49,Bank Transfer,Physical Store
ORD-015740,26/06/2025,CUST-00555,STORE-011,PROD-0092,2,280.92,28.09,Debit Card,Website
ORD-019185,2025-02-13,CUST-01001,STORE-029,PROD-0058,1,304.42,45.66,Credit Card,Mobile App
ORD-010217,06-11-2025,CUST-00463,STORE-005,PROD-0072,2,256.72,128.36,Wallet,Marketplace
ORD-011211,09/09/2025,CUST-02259,STORE-016,PROD-0168,2,566.93,0.0,Cash,Physical Store
ORD-010885,06-14-2025,CUST-01045,STORE-015,PROD-0050,1,318.56,31.86,Credit Card,Website
ORD-006058,2025-08-07,CUST-04853,STORE-008,PROD-0161,1,49.83,0.0,Cash,Marketplace
ORD-019397,2025-12-21,CUST-00051,STORE-005,PROD-0172,1,187.89,18.79,Wallet,Physical Store
ORD-015772,24/07/2025,CUST-04826,STORE-024,PROD-0021,2,386.37,0.0,Debit Card,Mobile App
ORD-017955,2025-10-18,CUST-01505,STORE-012,PROD-0099,3,142.9,0.0,Credit Card,Physical Store
ORD-007019,07-26-2025,CUST-03524,STORE-001,PROD-0026,2,262.81,52.56,Bank Transfer,Mobile App
ORD-012084,02/09/2025,CUST-01326,STORE-009,PROD-0069,1,179.5,0.0,Debit Card,Marketplace
ORD-005689,02/03/2025,CUST-03257,STORE-019,PROD-0142,1,335.12,0.0,Wallet,Mobile App
ORD-024872,2025-11-03,CUST-02611,STORE-010,PROD-0010,2,340.8,34.08,Credit Card,Website
ORD-010185,26/10/2025,CUST-04040,STORE-017,PROD-0109,1,298.11,0.0,Debit Card,Physical Store
ORD-014166,05/07/2025,CUST-03162,STORE-011,PROD-0024,2,354.99,0.0,Debit Card,Mobile App
ORD-000052,22/06/2025,CUST-00192,STORE-025,PROD-0048,1,653.32,0.0,Bank Transfer,Physical Store
ORD-008501,2025-06-07,CUST-03931,STORE-016,PROD-0058,1,615.83,30.79,Credit Card,Physical Store
ORD-010857,2025-10-01,CUST-01953,STORE-001,PROD-0109,1,333.77,0.0,Wallet,Physical Store
ORD-000093,2025-05-08,CUST-04227,STORE-005,PROD-0170,5,650.7,162.68,Cash,Mobile App
ORD-008219,19/08/2025,CUST-03987,STORE-029,PROD-0055,1,337.7,50.65,Credit Card,Marketplace
ORD-009924,08-28-2025,CUST-01665,STORE-014,PROD-0158,2,431.6,86.32,Credit Card,Mobile App
ORD-020573,01-12-2025,CUST-03270,STORE-016,PROD-0008,1,369.31,0.0,Credit Card,Marketplace
ORD-004330,2025-03-06,CUST-02196,STORE-018,PROD-0102,3,275.49,82.65,Debit Card,Website
ORD-013634,19/03/2025,CUST-03205,STORE-023,PROD-0082,1,191.33,0.0,Wallet,Marketplace
ORD-017190,2025-10-24,CUST-02723,STORE-011,PROD-0138,1,306.05,0.0,Debit Card,Website
ORD-024031,08-05-2025,CUST-03438,STORE-020,PROD-0046,1,77.0,0.0,Wallet,Website
ORD-010538,09-29-2025,CUST-03467,STORE-009,PROD-0018,1,595.46,89.32,Credit Card,Mobile App
ORD-011278,19/08/2025,CUST-04854,STORE-015,PROD-0023,1,103.31,0.0,Cash,Website
ORD-010511,08-15-2025,CUST-00714,STORE-018,PROD-0152,1,225.86,0.0,Wallet,Physical Store
ORD-007445,23/05/2025,CUST-04453,STORE-004,PROD-0070,1,591.94,29.6,Bank Transfer,Physical Store
ORD-018338,18/01/2025,CUST-01701,STORE-003,PROD-0078,1,156.99,15.7,Bank Transfer,Mobile App
ORD-023332,08-19-2025,CUST-02833,STORE-024,PROD-0068,2,17.05,0.0,Cash,Physical Store
ORD-008555,10/08/2025,CUST-04299,STORE-011,PROD-0039,1,288.66,14.43,Cash,Marketplace
ORD-022102,10-07-2025,CUST-02374,STORE-023,PROD-0034,1,580.34,0.0,Cash,Mobile App
ORD-000424,01-07-2025,CUST-01151,STORE-026,PROD-0032,2,101.71,0.0,Credit Card,Mobile App
ORD-013455,10-15-2025,CUST-02693,STORE-001,PROD-0175,1,608.59,30.43,Cash,Physical Store
ORD-018419,2025-08-30,CUST-02423,STORE-016,PROD-0006,1,133.56,20.03,Cash,Marketplace
ORD-023873,08-20-2025,CUST-02920,STORE-027,PROD-0096,2,168.77,50.63,Credit Card,Marketplace
ORD-005341,2025-11-06,CUST-00508,STORE-013,PROD-0053,1,10.21,0.0,Wallet,Marketplace
ORD-011660,2025-11-01,CUST-04198,STORE-007,PROD-0126,1,40.47,10.12,Credit Card,Physical Store
ORD-015193,19/05/2025,CUST-00159,STORE-012,PROD-0125,1,233.71,0.0,Credit Card,Marketplace
ORD-017164,05-09-2025,CUST-01616,STORE-015,PROD-0101,2,208.52,0.0,Wallet,Website
ORD-007823,2025-05-31,CUST-00266,STORE-012,PROD-0035,2,361.43,108.43,Bank Transfer,Marketplace
ORD-016251,24/02/2025,CUST-02341,STORE-008,PROD-0121,4,227.78,45.56,Debit Card,Physical Store
ORD-009168,10-03-2025,CUST-01765,STORE-010,PROD-0070,1,515.27,0.0,Debit Card,Physical Store
ORD-007972,14/09/2025,CUST-00983,STORE-008,PROD-0009,1,37.11,0.0,Cash,Website
ORD-011271,03/11/2025,CUST-02710,STORE-016,PROD-0109,1,275.55,68.89,Bank Transfer,Physical Store
ORD-018482,2025-11-09,CUST-04652,STORE-011,PROD-0044,1,61.83,6.18,Cash,Website
ORD-010987,04-15-2025,CUST-01734,STORE-011,PROD-0147,1,41.4,4.14,Cash,Physical Store
ORD-003870,2025-02-01,CUST-00413,STORE-020,PROD-0033,1,9.43,1.41,Cash,Marketplace
ORD-014299,21/02/2025,CUST-03387,STORE-026,PROD-0044,1,90.44,0.0,Cash,Marketplace
ORD-014660,2025-05-28,CUST-04738,STORE-023,PROD-0064,1,206.2,0.0,Cash,Website
ORD-014674,11-09-2025,CUST-00087,STORE-020,PROD-0008,2,434.89,0.0,Debit Card,Mobile App
ORD-021856,06/03/2025,CUST-02411,STORE-015,PROD-0001,1,167.14,16.71,Credit Card,Marketplace
ORD-014849,2025-12-30,CUST-00775,STORE-026,PROD-0158,1,291.67,0.0,Wallet,Mobile App
ORD-002594,19/08/2025,CUST-01634,STORE-003,PROD-0068,1,27.2,10.88,Bank Transfer,Physical Store
ORD-017954,25/03/2025,CUST-00410,STORE-006,PROD-0141,2,180.93,0.0,Wallet,Mobile App
ORD-009781,2025-08-03,CUST-01187,STORE-016,PROD-0094,1,587.15,29.36,Cash,Marketplace
ORD-021937,2025-09-27,CUST-03861,STORE-028,PROD-0031,3,475.97,0.0,Bank Transfer,Mobile App
ORD-013889,06-04-2025,CUST-03218,STORE-012,PROD-0078,4,199.95,39.99,Credit Card,Marketplace
ORD-014846,12/01/2025,CUST-02691,STORE-002,PROD-0032,1,175.14,17.51,Cash,Website
ORD-004527,2025-07-13,CUST-03941,STORE-011,PROD-0015,1,195.44,78.18,Bank Transfer,Physical Store
ORD-022915,01-01-2025,CUST-00250,STORE-010,PROD-0156,4,174.07,34.81,Credit Card,Marketplace
ORD-013497,09/03/2025,CUST-01861,STORE-003,PROD-0048,1,382.46,0.0,Wallet,Website
ORD-008485,30/08/2025,CUST-03487,STORE-012,PROD-0113,2,474.02,0.0,Cash,Marketplace
ORD-012713,2025-12-09,CUST-03789,STORE-015,PROD-0014,1,353.74,53.06,Credit Card,Marketplace
ORD-023721,2025-09-15,CUST-03500,STORE-008,PROD-0065,1,230.11,23.01,Credit Card,Physical Store
ORD-011185,03-22-2025,CUST-02387,STORE-025,PROD-0108,1,363.37,36.34,Bank Transfer,Website
ORD-006051,2025-04-14,CUST-00258,STORE-006,PROD-0100,4,504.08,100.82,Cash,Marketplace
ORD-008847,08-17-2025,CUST-00127,STORE-023,PROD-0033,3,9.32,6.99,Bank Transfer,Marketplace
ORD-008167,2025-09-12,CUST-01323,STORE-026,PROD-0051,3,118.38,17.76,Wallet,Mobile App
ORD-013337,2025-11-30,CUST-04831,STORE-021,PROD-0124,1,426.95,0.0,Bank Transfer,Mobile App
ORD-009704,2025-06-11,CUST-02921,STORE-015,PROD-0076,1,181.62,9.08,Debit Card,Website
ORD-016766,06-07-2025,CUST-03027,STORE-001,PROD-0030,1,416.45,20.82,Bank Transfer,Mobile App
ORD-006677,2025-04-03,CUST-02879,STORE-020,PROD-0028,1,414.05,41.41,Cash,Website
ORD-024399,11-10-2025,CUST-02831,STORE-005,PROD-0017,1,59.79,2.99,Wallet,Website
ORD-022046,12-03-2025,CUST-01530,STORE-027,PROD-0111,4,92.56,18.51,Cash,Marketplace
ORD-016357,10/12/2025,CUST-01450,STORE-009,PROD-0158,1,281.76,0.0,Wallet,Physical Store
ORD-009706,2025-01-25,CUST-01422,STORE-007,PROD-0155,1,277.21,13.86,Debit Card,Mobile App
ORD-010266,04-02-2025,CUST-02503,STORE-027,PROD-0010,1,280.66,0.0,Credit Card,Marketplace
ORD-020586,25/09/2025,CUST-03399,STORE-026,PROD-0027,2,47.64,4.76,Debit Card,Marketplace
ORD-014279,2025-07-19,CUST-02339,STORE-023,PROD-0084,1,274.12,68.53,Credit Card,Website
ORD-010789,04-25-2025,CUST-04922,STORE-014,PROD-0015,2,263.96,26.4,Bank Transfer,Website
ORD-007637,13/06/2025,CUST-00256,STORE-014,PROD-0095,1,238.66,0.0,Bank Transfer,Mobile App
ORD-021445,2025-04-06,CUST-00150,STORE-014,PROD-0087,4,61.92,24.77,Credit Card,Mobile App
ORD-000574,2025-11-05,CUST-04946,STORE-015,PROD-0049,3,269.89,40.48,Credit Card,Physical Store
ORD-022581,09-02-2025,CUST-00344,STORE-027,PROD-0004,3,280.56,42.08,Bank Transfer,Mobile App
ORD-019806,04-11-2025,CUST-02986,STORE-015,PROD-0093,2,209.74,104.87,Cash,Marketplace
ORD-010565,06-12-2025,CUST-02566,STORE-018,PROD-0089,3,208.75,156.56,Bank Transfer,Marketplace
ORD-019221,25/08/2025,CUST-03042,STORE-001,PROD-0136,3,333.31,0.0,Debit Card,Mobile App
ORD-013204,27/07/2025,CUST-01840,STORE-019,PROD-0158,2,263.37,0.0,Cash,Mobile App
ORD-013411,2025-12-14,CUST-01512,STORE-028,PROD-0029,1,282.06,14.1,Cash,Physical Store
ORD-006994,03-06-2025,CUST-03980,STORE-003,PROD-0052,1,53.8,8.07,Credit Card,Mobile App
ORD-005397,07-28-2025,CUST-01539,STORE-018,PROD-0049,1,468.34,0.0,Wallet,Mobile App
ORD-015826,01-19-2025,CUST-03036,STORE-015,PROD-0079,3,365.79,54.87,Debit Card,Mobile App
ORD-013830,2025-08-24,CUST-00919,STORE-013,PROD-0023,3,148.87,0.0,Credit Card,Marketplace
ORD-005680,2025-09-16,CUST-01415,STORE-012,PROD-0134,1,14.87,0.0,Cash,Website
ORD-000069,2025-12-17,CUST-03280,STORE-012,PROD-0001,1,175.04,0.0,Debit Card,Physical Store
ORD-024098,03-23-2025,CUST-04213,STORE-025,PROD-0031,1,427.33,42.73,Bank Transfer,Physical Store
ORD-015820,09-27-2025,CUST-00583,STORE-003,PROD-0045,1,182.88,73.15,Bank Transfer,Marketplace
ORD-003000,23/01/2025,CUST-03326,STORE-007,PROD-0069,1,182.32,0.0,Bank Transfer,Website
ORD-004747,03-11-2025,CUST-01761,STORE-016,PROD-0107,1,160.48,40.12,Credit Card,Website
ORD-014218,04-04-2025,CUST-01053,STORE-026,PROD-0045,1,126.69,0.0,Bank Transfer,Website
ORD-008533,25/02/2025,CUST-04961,STORE-014,PROD-0048,1,616.24,0.0,Bank Transfer,Mobile App
ORD-016706,29/12/2025,CUST-01365,STORE-017,PROD-0168,3,318.8,0.0,Credit Card,Website
ORD-016707,20/10/2025,CUST-01634,STORE-017,PROD-0120,1,83.23,0.0,Debit Card,Physical Store
ORD-005692,16/12/2025,CUST-04575,STORE-018,PROD-0085,1,168.86,8.44,Bank Transfer,Marketplace
ORD-017611,2025-09-13,CUST-01050,STORE-013,PROD-0057,1,457.61,0.0,Bank Transfer,Mobile App
ORD-014042,27/09/2025,CUST-03041,STORE-015,PROD-0013,1,359.1,35.91,Cash,Mobile App
ORD-016074,08-14-2025,CUST-02867,STORE-023,PROD-0080,2,142.4,0.0,Bank Transfer,Physical Store
ORD-018595,2025-05-24,CUST-02646,STORE-022,PROD-0124,1,331.74,82.94,Cash,Website
ORD-015927,2025-06-27,CUST-02266,STORE-010,PROD-0176,1,212.42,31.86,Bank Transfer,Website
ORD-017207,09-01-2025,CUST-00071,STORE-003,PROD-0065,1,191.52,9.58,Cash,Physical Store
ORD-017150,2025-06-05,CUST-00190,STORE-007,PROD-0146,1,391.27,0.0,Bank Transfer,Physical Store
ORD-004342,2025-07-28,CUST-03448,STORE-026,PROD-0165,1,402.45,40.25,Debit Card,Website
ORD-003018,2025-10-16,CUST-03295,STORE-021,PROD-0148,2,31.98,6.4,Cash,Website
ORD-022906,04/09/2025,CUST-01436,STORE-003,PROD-0128,1,159.79,7.99,Cash,Physical Store
ORD-018017,08-05-2025,CUST-01836,STORE-021,PROD-0167,3,103.8,46.71,Debit Card,Marketplace
ORD-008015,2025-03-14,CUST-00774,STORE-009,PROD-0120,1,73.87,0.0,Bank Transfer,Website
ORD-018959,25/03/2025,CUST-02351,STORE-011,PROD-0010,3,280.28,84.08,Cash,Physical Store
ORD-004076,19/12/2025,CUST-01353,STORE-027,PROD-0003,1,290.9,29.09,Cash,Physical Store
ORD-022246,05-31-2025,CUST-04325,STORE-009,PROD-0002,2,28.06,5.61,Bank Transfer,Mobile App
ORD-009665,2025-05-13,CUST-02285,STORE-020,PROD-0177,1,427.18,0.0,Debit Card,Mobile App
ORD-012961,08/11/2025,CUST-00078,STORE-028,PROD-0019,2,64.57,6.46,Debit Card,Physical Store
ORD-011541,2025-10-05,CUST-04035,STORE-016,PROD-0106,1,289.44,0.0,Wallet,Mobile App
ORD-019180,20/11/2025,CUST-01730,STORE-029,PROD-0046,1,88.35,4.42,Debit Card,Mobile App
ORD-010308,23/10/2025,CUST-00884,STORE-029,PROD-0002,2,30.23,9.07,Credit Card,Website
ORD-012962,12-10-2025,CUST-01732,STORE-021,PROD-0160,1,141.36,7.07,Bank Transfer,Physical Store
ORD-022456,2025-07-05,CUST-03889,STORE-008,PROD-0141,1,306.14,45.92,Wallet,Website
ORD-019429,06-09-2025,CUST-00283,STORE-006,PROD-0046,1,85.98,0.0,Credit Card,Marketplace
ORD-012443,2025-01-14,CUST-03253,STORE-021,PROD-0018,1,420.64,42.06,Cash,Marketplace
ORD-024881,2025-08-13,CUST-00306,STORE-029,PROD-0084,1,167.43,0.0,Credit Card,Physical Store
ORD-020757,06-22-2025,CUST-02686,STORE-015,PROD-0125,2,152.49,0.0,Credit Card,Marketplace
ORD-003496,08-23-2025,CUST-00594,STORE-013,PROD-0173,1,79.08,0.0,Debit Card,Marketplace
ORD-007144,2025-06-07,CUST-00776,STORE-020,PROD-0102,1,198.52,0.0,Debit Card,Marketplace
ORD-007741,25/04/2025,CUST-03885,STORE-010,PROD-0133,1,497.1,24.86,Credit Card,Physical Store
ORD-017971,11-27-2025,CUST-00572,STORE-012,PROD-0011,1,243.57,0.0,Cash,Physical Store
ORD-011428,2025-03-24,CUST-00724,STORE-022,PROD-0138,1,370.69,0.0,Wallet,Website
ORD-014448,12-17-2025,CUST-00519,STORE-030,PROD-0049,2,453.23,0.0,Bank Transfer,Website
ORD-001486,11-28-2025,CUST-01244,STORE-022,PROD-0042,1,26.54,0.0,Bank Transfer,Marketplace
ORD-021406,17/05/2025,CUST-04964,STORE-006,PROD-0153,3,305.68,137.56,Bank Transfer,Marketplace
ORD-007653,25/04/2025,CUST-00354,STORE-011,PROD-0173,3,77.52,0.0,Bank Transfer,Marketplace
ORD-014187,11-07-2025,CUST-02146,STORE-003,PROD-0078,5,157.09,0.0,Debit Card,Physical Store
ORD-018511,2025-02-02,CUST-01625,STORE-025,PROD-0030,1,604.64,60.46,Debit Card,Physical Store
ORD-020950,07-12-2025,CUST-00412,STORE-029,PROD-0056,1,257.55,64.39,Cash,Marketplace
ORD-004268,12-05-2025,CUST-04995,STORE-024,PROD-0085,1,144.85,0.0,Cash,Mobile App
ORD-010587,01/09/2025,CUST-01769,STORE-002,PROD-0024,1,270.83,27.08,Bank Transfer,Mobile App
